z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,StationID
-0.034626424,0.002631804,-0.025929302,0.04023278,-0.014607478,0.0070510544,0.06261653,0.031454593,-0.097312964,0.0030613542,0.00601496,-0.007376224,0.021399483,-0.037604634,0.033843637,-0.051074766,0.0061447807,-0.010839507,0.08991211,0.02451028,-0.05036038,-0.036064908,0.00077267736,-0.8500228,-0.030622853,0.002977617,-0.07489321,0.003345281,0.19942889,-0.03685061,0.0747634,0.07987343,-0.040348046,0.01678969,0.0075010443,0.029824488,-0.086656004,-0.008330695,-0.108999394,0.0025357832,0.13606656,0.01456479,0.07020469,-0.038832188,0.089255564,0.04219618,-0.10239324,-0.01730628,0.02768183,0.0018782467,-0.03853043,0.028761946,-0.017560862,0.0046094954,-0.013182132,-0.015572835,0.025346339,0.041395538,-0.036268957,0.033811122,0.048520297,-0.09517463,0.035594992,0.07718235,3140
-0.016552247,-0.02346872,0.008908063,-0.027330894,0.063304216,-0.029160615,0.0118855685,0.06326413,-0.050767597,0.0025478601,-0.01300264,-0.060589522,-0.06094654,0.002626337,0.061431885,0.042015467,-0.024439912,-0.043281317,0.02167064,0.029519841,0.018984672,-0.035474293,-0.13505545,1.8211029,-0.011342032,0.0042280927,-0.02727132,-0.037784427,-0.188088,-0.00732485,-0.07489778,-0.013149504,0.030003294,-0.026741728,-0.011848352,0.2527203,0.068246745,0.025489159,-0.06765802,-0.00559508,0.06350034,-0.087455764,-0.055054918,-0.052566044,-0.029952973,-0.008567339,0.009013772,0.0602709,-0.05632374,0.06745931,0.034351625,-0.0088034645,0.07398644,-0.05891025,-0.030771578,-0.053043224,0.021466106,-0.03161436,0.11218055,0.02549798,-0.008030551,0.0015381202,0.041477494,0.13537788,3141
-0.03684894,-0.0038452614,-0.040380567,0.07059775,0.020772345,0.05472674,0.060957313,0.006272495,-0.07251581,0.029576287,0.029339464,0.0025430843,-0.0031311586,-0.041189793,0.058648467,-0.09892266,0.08046152,-0.008855138,0.10062057,0.010481544,-0.010652788,-0.010251537,0.042429864,-0.92301536,0.0062014367,-0.006034903,-0.1301699,0.027773462,0.030885994,-0.008501118,0.104672775,0.084640875,-0.023544505,0.028108552,0.029439706,-0.046024717,-0.07808525,-0.013739184,-0.18157311,0.008322127,0.15124157,0.00623329,0.13363165,-0.05841376,0.096061155,0.06011414,-0.1196004,-0.019230034,0.00986849,-0.005114794,-0.06722151,0.0128110275,0.0074879304,0.057333726,0.003125438,-0.025157977,0.042491622,0.010942709,-0.049577855,0.03620068,0.10641702,-0.11200728,0.030022107,0.042983,3142
0.08770508,0.08145602,-0.001396805,-0.07649374,-0.03436642,-0.18567425,-0.03208758,0.055984616,0.13277473,-0.08752301,-0.05320427,0.03819561,0.034689665,0.056886848,-0.09727667,0.004994601,-0.023416352,-0.02161251,-0.51886964,-0.054131895,0.004290018,-0.0716957,0.055363633,-1.9681653,0.18554871,0.04247748,0.019918632,-0.03326381,-1.0362158,0.00035324134,-0.07842392,-0.042587806,0.095075265,0.03114374,-0.050444156,-0.28233987,-0.1429165,0.019352533,0.26351577,-0.09504371,-0.059596434,-0.707011,-0.08742367,-0.08607007,-0.06980358,0.13194405,0.13103555,0.01758321,-0.017644627,-0.10632851,0.16359499,-0.10100231,-0.011128135,-0.047761947,0.05809613,0.059102938,-0.10951242,-0.025845047,-0.041825168,-0.024725012,0.017635113,0.10129864,-0.028023988,-0.1309119,3143
-0.059227966,0.2274047,0.23131886,0.27302632,-0.20094404,0.015124653,-0.31136927,0.121402815,-0.018239258,0.029319912,-0.02478288,0.20161124,-0.044560485,0.09507279,0.10590911,0.11218131,-0.09198344,0.2630745,0.45260984,0.056564525,0.19378224,0.024178013,-0.06185566,-0.0937906,-0.19071253,-0.30823588,-0.04218628,0.18562536,-0.49322155,-0.07815317,-0.13378978,0.08767751,-0.060333252,-0.27490628,-0.040215224,0.41448665,0.9161446,-0.138646,0.026022509,-0.0009777467,-0.023706358,0.37747183,0.06934568,-0.03688693,0.044813603,0.16189758,0.040182248,0.13210846,-0.13359427,0.098788954,-0.15192094,0.21302274,0.10490839,0.22901051,0.026522992,-0.12830243,0.06199503,0.052385274,0.03621453,-0.053338654,0.016288592,-0.071971335,0.24925375,-0.410252,3144
0.09832663,0.076727554,0.010894418,-0.08077131,-0.033364564,-0.20282666,-0.041266084,0.061217144,0.145389,-0.09669256,-0.058858275,0.027381226,0.031963244,0.049041446,-0.096009836,0.0042929873,-0.026914332,-0.012524083,-0.56046736,-0.058659777,0.009999517,-0.076508746,0.06329148,-1.9376215,0.20688951,0.030708067,0.010885086,-0.042333145,-1.0059706,0.005070353,-0.081063434,-0.037950326,0.09706333,0.034573168,-0.05858797,-0.28556332,-0.12786457,0.030385643,0.28286457,-0.10269656,-0.059591793,-0.73130465,-0.089277595,-0.10263104,-0.07684454,0.13087048,0.13238065,0.012156475,-0.03550943,-0.12202543,0.17702323,-0.112846516,-0.0025535598,-0.03495042,0.047973175,0.06934582,-0.115420975,-0.024839919,-0.048955433,-0.032394238,0.014618998,0.10595838,-0.027025126,-0.15009715,3145
-0.12507227,0.065909095,0.02621755,-0.03464259,-0.09583427,0.17459959,0.08002031,-0.005330257,-0.1638547,-0.106326774,-0.169786,0.024445787,0.0818228,-0.07337853,0.0618048,-0.0436671,0.07184771,0.115448706,-0.015787333,0.06739999,0.10342266,0.074081615,0.16032705,2.5675938,0.01652919,0.1170234,0.12503164,0.042136893,-0.93712115,0.010930056,-0.1369023,-0.023430686,-0.0920555,-0.022482172,0.108298786,-0.30334336,-0.27642304,0.0022846237,-0.04232192,-0.0056161615,0.08290254,0.15222031,-0.05396632,0.14910497,-0.09857777,0.0021456308,0.19315039,-0.13773857,0.0049302746,0.15531585,-0.010829605,-0.19114307,-0.20818323,-0.124068365,0.01155501,0.015798237,0.035069928,-0.06643278,-0.13741323,0.02946356,-0.1068097,0.029896863,0.07231414,0.0030143298,3146
-0.21469164,0.047981143,-0.21024247,0.12938543,0.0030880868,0.43820763,0.034601018,-0.16466366,-0.38156784,0.05547673,0.19732147,0.12976123,0.06072052,-0.041635234,0.11639698,0.18615651,0.3185065,-0.03204506,1.1010182,0.11155692,-0.08346724,-0.020247608,-0.05746267,-1.6344997,-0.47893715,0.047084123,0.0016893707,0.06470668,-1.3301141,-0.20460464,0.20228715,-0.0917145,-0.12873141,-0.07022378,0.36014077,0.34529763,-0.27412048,-0.197505,-0.7487121,0.19778952,0.21555752,0.7152337,0.1251664,0.20505668,0.22463475,-0.16259655,-0.20630887,-0.15218662,0.14397614,0.28394684,-0.2786192,0.06415144,-0.23991941,-0.15269537,0.018914869,-0.23369233,0.2787354,0.09447208,-0.11728854,0.0763857,0.1000774,-0.16234174,0.08139597,0.34167796,3201
-0.021080881,0.029290443,0.017460346,0.024445836,-0.05144471,-0.013731319,0.0057288036,0.00304012,-0.08996462,0.007342845,-0.028721495,-0.014446124,0.017341547,-0.016887825,-0.01092384,0.0052092075,0.029183555,0.043010846,0.11045803,0.06976295,-0.023066409,0.0068837926,-0.053216197,-1.0504805,-0.050359644,-0.015060969,-0.012486968,0.034067973,0.30557212,-0.010798758,0.019471038,0.063823655,-0.0830179,-0.002777949,-0.00395885,0.0992283,-0.046230108,-0.0029460564,-0.060027972,-0.0167552,0.075921424,0.00895258,-0.019762283,0.011774614,0.034444533,-0.022317221,-0.04672453,-0.06111231,0.03910206,0.033275828,-0.03093598,0.05760988,-0.011315301,0.06670369,-0.025942346,-0.027552892,0.024400562,0.036534686,-0.052181356,0.04319939,-0.008767003,-0.070782326,0.033741377,0.038442146,3202
0.011991784,0.015338963,0.010001451,-0.014423598,-0.041168287,-0.03249338,0.041732572,-0.0003015548,-0.06205868,0.021513835,-0.022189556,-0.0076961294,0.009190559,0.0015354268,-0.003150165,0.022133596,-0.024802323,0.032129765,0.07334791,0.012936205,-0.01014439,-0.01007203,-0.06373563,-0.9632112,-0.026808193,0.008590229,0.0327936,0.043694638,0.62922156,0.01862275,-0.029037047,0.01864883,-0.021139458,0.0019466877,-0.00025073346,0.057464197,-0.05136572,-0.006429374,-0.029918283,-0.004759438,0.05194711,0.05005896,-0.03811031,0.030289993,0.0050951093,-0.048753273,-0.001546111,-0.03824887,0.037449073,0.02792427,-0.020725362,0.022321723,0.0014012605,-0.012944579,-0.0018941709,-0.01665251,0.009043291,0.015250098,-0.00083046407,0.028617747,-0.042513497,-0.004558198,0.01456625,0.03309248,3203
-0.032333285,0.03678011,0.050115675,0.028796908,-0.076762535,-0.015241761,-0.042330094,0.0051019043,-0.109603666,-0.001497902,-0.044885054,-0.053458393,0.024362199,-0.020135667,-0.037424043,0.039221063,0.031946506,0.041599378,0.11076456,0.12594317,-0.03456346,0.01596509,-0.064643405,-1.1290301,-0.079219796,-0.016929545,0.009387586,-0.00096261874,0.3266817,-0.03350828,0.011087883,0.0775781,-0.12406841,-0.02942203,-0.018819235,0.17286298,-0.025653929,0.023324817,-0.01745493,-0.029213972,0.031837814,-0.009770721,-0.062709354,0.026464522,0.01831606,-0.038684983,-0.03684771,-0.08240345,0.02744049,0.058412813,0.0005550198,0.072736286,-0.03313361,0.11459981,-0.050032087,-0.01248103,0.031952642,0.050512277,-0.068991385,0.05432067,-0.03272476,-0.08773469,0.039128184,0.02387311,3204
-0.22449362,0.071995944,-0.20888768,0.13228479,-0.010035902,0.45409632,0.04019407,-0.1500733,-0.39852142,0.06899456,0.195806,0.1461858,0.047888972,-0.021248039,0.137291,0.19134131,0.31878394,-0.016281419,1.1259472,0.10037167,-0.06885951,-0.02718065,-0.07077749,-1.6343846,-0.47798127,0.05445099,-0.004749749,0.064116605,-1.3075163,-0.20708,0.195748,-0.09131378,-0.12459016,-0.0754599,0.38284078,0.33757228,-0.24249479,-0.1917369,-0.78264517,0.19143258,0.2110607,0.7174493,0.12246558,0.20092387,0.23161517,-0.14241686,-0.2118636,-0.13121924,0.124218196,0.29317856,-0.28957334,0.08809895,-0.2250812,-0.15002881,0.024166143,-0.23212174,0.28857276,0.08872134,-0.11224342,0.068094365,0.0965122,-0.16624531,0.08834033,0.33298978,3205
-0.036092088,-0.008352296,-0.051094875,0.087122425,0.05924276,0.039032217,0.05790057,0.027108446,-0.027121922,0.016105086,0.016335594,0.023566164,-0.022600092,-0.07143712,0.046324432,-0.1368098,0.10599755,-0.042330947,-0.0454991,-0.017945357,0.022598907,0.0030645877,0.049925245,-0.82967365,0.077741176,-0.029012524,-0.16989209,0.0029863305,-0.023924142,-0.025654694,0.079943806,0.082197756,-0.018814847,0.06704186,0.028954979,-0.15184282,-0.15783076,-0.020192347,-0.13205203,-0.01645147,0.14400113,-0.13119869,0.1260417,-0.13303131,0.08546724,0.12895893,-0.11093344,0.011117864,0.0039697085,-0.08626549,-0.06678586,0.004912384,0.004807338,0.100010484,0.020145355,-0.005749792,0.020547092,-0.0127518065,-0.056849085,0.01160536,0.17300932,-0.09988608,0.022466678,0.025528211,3302
-0.12855193,0.0723072,0.035600767,-0.050231453,-0.09709565,0.17066547,0.09303257,0.0069300756,-0.15568419,-0.106863365,-0.1671394,0.0020615011,0.09994924,-0.056046817,0.05378568,-0.03589332,0.06040253,0.12415152,-0.008183159,0.071954414,0.10995004,0.05363618,0.1806725,2.5483274,0.0051051695,0.117895596,0.12482394,0.04107608,-0.9711741,0.017180646,-0.12929726,-0.0321935,-0.09185797,-0.03186351,0.100779824,-0.30449986,-0.22386368,0.0010621548,-0.02870953,-0.011070266,0.065921016,0.16411689,-0.054296456,0.14460616,-0.095748216,-0.01604695,0.21455054,-0.15109996,0.003051611,0.16480991,-0.024740078,-0.17620632,-0.19211887,-0.13339497,0.0016285754,0.024438065,0.04054615,-0.070965506,-0.13459715,0.033408307,-0.101686105,0.023662232,0.060799252,-0.013593953,3303
-0.1148543,0.033640414,0.027267486,0.0012674667,-0.074104615,0.13595417,0.097393245,0.009717286,-0.120649725,-0.07196066,-0.1241796,0.03856264,0.08001836,-0.07817453,0.046344995,-0.036521934,0.08890398,0.091227286,-0.074478805,0.04636618,0.0704874,0.087617695,0.13184494,2.4452426,-0.0005631875,0.114725284,0.121138886,0.04042022,-0.9775263,0.0015536491,-0.123103246,-0.024591777,-0.09999357,0.0053522736,0.11552585,-0.25994557,-0.35845715,-0.016702667,-0.039908245,0.022991735,0.11488556,0.10508469,-0.046240143,0.13944533,-0.08319639,0.015735684,0.14993908,-0.13194616,0.02637055,0.10983274,-0.0016822293,-0.2005386,-0.21310873,-0.089183316,0.021264264,-7.414818e-05,-0.0010387003,-0.06189763,-0.14358574,0.03505145,-0.0913098,0.0106021315,0.090040006,0.018851716,3306
0.09681574,-0.25253975,0.20197546,-0.114679515,0.08840029,0.21191257,-0.0920867,0.061886415,0.07678733,0.17005862,0.097124144,-0.051953357,0.07109916,0.044306334,0.26069617,-0.10745167,-0.48384517,0.3177962,0.19525003,-0.1955926,-0.03481113,-0.05691667,0.17766184,-0.33117014,-0.032721445,-0.1775442,0.0019151606,0.047101095,-1.494462,0.10441839,-0.22528878,0.11088218,0.18641791,0.03997287,-0.21979989,0.35196432,1.061683,0.13998064,0.51873827,-0.0012679766,-0.3304255,0.60555243,0.029926399,-0.062050454,-0.0131525025,-0.12340983,0.07516174,0.21134911,-0.013477197,0.13023087,0.018262215,0.11916462,0.15615986,0.20821893,-0.047981594,0.15161057,-0.20524739,-0.17876145,0.38512012,-0.01681295,-0.06679759,-0.01235304,-0.24453568,-0.40061298,3307
0.2958968,-0.14685886,-0.07238696,0.022295434,0.45691615,-0.32502258,0.070422195,-0.037830003,0.34139258,0.42851412,0.3959674,-0.10663624,-0.16465247,0.2204571,-0.15784326,-0.053753376,-0.09776972,-0.31100535,-0.46615434,-0.03895522,-0.3598684,-0.081344485,-0.33170974,0.76308924,-0.1814935,0.048139967,-0.2044779,-0.21521056,-1.3547995,-0.15100527,0.19135518,0.24848875,0.004052599,0.05297678,-0.20119154,0.5630031,-0.40987295,0.12210753,0.06829554,0.14273863,0.1125901,-0.49062175,0.14441742,-0.21468216,0.18490201,0.04733101,-0.3800902,0.08019307,0.06702335,-0.10826883,0.095938586,0.29932985,0.24362142,0.11794271,0.049240187,0.1289706,0.017855108,0.1522876,-0.0017116964,0.04514288,0.34337333,-0.19558802,-0.025176309,0.4853277,3405
0.14543262,-0.055650875,-0.058242295,0.06245674,0.18741825,-0.26248088,0.04690566,-0.049577903,0.15773319,0.16404417,0.16426162,-0.020744756,0.00185363,0.08058086,-0.070742324,-0.046791248,-0.013685565,-0.17768928,-0.28369266,-0.11955543,-0.18233824,-0.10751784,-0.18024173,1.0902288,-0.07366627,0.015787825,-0.057178263,-0.09469696,-1.6419852,-0.0038942602,0.123298764,0.10343023,0.014063896,0.075742185,-0.06995652,0.10959239,-0.33564836,0.024788328,-0.034229636,0.13115801,0.14032662,-0.32068226,-0.01224984,-0.061586563,0.10607223,-0.054335453,-0.2605002,0.009322811,0.11154869,-0.11997274,0.0023723096,0.08254094,0.029648215,0.053726517,-0.011881204,-0.02477429,-0.10210077,0.17960946,0.015307315,0.031115897,0.04229071,-0.036138978,-0.008110538,0.24996006,3406
0.016609251,0.0024129543,0.02098386,0.114489675,0.10003673,-0.13251123,0.028366178,0.024726942,0.0016293465,0.13362123,0.07737379,0.013792023,0.030427262,0.021114293,0.09593567,-0.075929455,-0.13547665,-0.11865156,-0.010173485,-0.1408144,-0.15319028,-0.04964032,-0.1366772,0.45550898,-0.0803884,-0.0065585524,-0.10633393,-0.010863937,-1.7390038,0.053339116,0.049476016,0.008533251,0.06535355,0.03237133,-0.10989901,0.11723928,0.03248511,0.05873505,-0.0099999085,0.103315406,0.06973053,0.10092401,0.010132635,-0.13847378,0.07970664,-0.037660968,-0.09676765,0.10717301,0.03207362,-0.07484499,-0.041881528,-0.014456697,0.044023857,-0.03691928,-0.023662606,-0.06086281,-0.089057855,-0.00018107565,0.17218949,0.0017430782,0.005118897,0.0073354095,-0.024265006,0.16141866,3407
0.16613856,-0.13191216,-0.16382569,-0.11968663,0.5013979,-0.22884068,0.07568992,0.03146507,0.1958294,0.4575004,0.3808228,-0.14195082,-0.36299092,0.08079056,-0.112970605,0.021339752,3.1445175e-05,-0.42391157,-0.3066508,0.000922285,-0.36459738,-0.02925776,-0.5148156,1.1361562,-0.082654126,0.092458345,-0.35599852,-0.3855282,-0.6545203,-0.13713254,0.13495028,0.18013068,0.0074239234,-0.039466456,-0.09803015,0.74958926,-0.48377421,0.038209803,-0.23023383,0.12566218,0.19053486,-0.6488622,0.25705683,-0.34338158,0.11485143,-0.016363302,-0.34534052,0.055009652,-0.10914526,-0.22950858,0.28982225,0.3544273,0.44723982,0.013627097,0.014333403,0.14976835,0.20173341,0.048090342,-0.034212478,0.010743283,0.2964533,-0.1649607,-0.046212204,0.617583,3408
0.09935241,-0.0024578702,-0.13809773,0.051682096,0.15019324,-0.14721332,-0.07373988,-0.028998591,0.17129734,0.044417817,0.04622346,-0.024225071,-0.07518373,0.06181765,-0.08442342,0.043683082,0.17047538,-0.05869926,-0.14210016,0.04308048,-0.048837006,0.046085358,-0.20059153,1.899993,-0.09516328,-0.07420514,-0.09226893,-0.063147694,-1.2833805,-0.021545773,0.060921166,0.037814718,-0.033223957,-0.006948836,0.014961385,0.28337696,-0.13071744,0.061012365,-0.104679346,0.01826397,0.07774828,-0.41418794,-0.042012237,-0.06344225,0.071481496,0.017350664,-0.12287252,0.0045795627,0.06508168,-0.07348734,-0.03267967,-0.021503247,0.1691794,-0.0058895946,-0.028029405,-0.03799464,0.053967804,0.0072898897,0.012052663,-0.06226454,0.116643466,-0.0052806586,0.004196413,0.22218439,3410
0.03893899,-0.026212478,-0.013010092,-0.04199488,-0.008482408,-0.06088156,0.048484042,0.031130925,0.00043093553,-0.037713096,-0.015202491,-0.04020466,0.031337984,0.034615077,-0.06449356,0.014060743,-0.080378994,-0.055922285,-0.08186986,0.0071216077,-0.023759723,-0.031814918,-0.03934986,-0.5360468,-0.008653371,0.05647913,0.03990825,-0.026497379,1.1710418,0.010319257,-0.00849184,-0.003320817,0.020535648,0.009193182,-0.028358474,-0.02173502,-0.085932344,0.0143907815,0.0807111,-0.0027539055,-0.028096654,0.037754674,-0.05514302,0.01523903,-0.014738329,-0.006327188,0.022081386,0.014728975,0.019764954,0.00439512,0.017436624,-0.017984055,-0.035938367,-0.097757936,0.00838322,0.028907605,-0.0046986938,-0.0141079705,0.042782664,0.025435723,-0.05408726,0.029308684,0.011385821,0.02449479,3412
0.08491204,0.042817473,0.014431134,0.0019008704,0.021778733,0.06289771,0.037807003,-0.078013614,0.012198495,0.0694653,0.032188296,-0.02362436,0.055187955,0.01889817,-0.028843034,-0.028885968,0.013728026,-0.1076288,-0.0979982,-0.02307345,0.021583393,0.008282855,-0.016163137,0.95529246,-0.06402812,0.054159895,-0.0014974959,-0.025986664,1.8627211,0.046819173,-0.05486617,-0.01676676,0.0450795,-0.029276058,-0.015815668,-0.009043872,-0.03227357,0.0026137456,0.03496021,0.052890398,-0.011994906,0.104652524,0.0013384987,0.0077840835,0.012028545,-0.027445206,0.025542483,-0.078590035,0.05336191,-0.034921847,0.012441985,6.368011e-05,-0.031019613,-0.026118115,0.03591941,-0.0059398264,0.008697808,0.06617816,-0.048120715,0.03996546,-0.016329328,0.015292063,0.0075582117,-0.0374454,3413
0.15193385,-0.121623576,-0.14714016,-0.1322374,0.47136804,-0.23551434,0.057914384,0.021260187,0.16983491,0.423962,0.3603132,-0.12743592,-0.33551002,0.081258826,-0.108585045,0.035533786,-0.01428077,-0.4125902,-0.26998174,0.0021563582,-0.34062603,-0.06600535,-0.5236268,1.1015402,-0.06705328,0.09738165,-0.33680826,-0.38754827,-0.5890179,-0.12433239,0.129173,0.19078164,0.0006438801,-0.06357786,-0.104000576,0.73624927,-0.46425572,0.042020865,-0.25509006,0.114905104,0.17615423,-0.6435953,0.22466643,-0.34556437,0.11136132,-0.022619331,-0.3422111,0.048943173,-0.11691618,-0.21323106,0.28629383,0.3321552,0.42142844,0.001904726,-0.0049976693,0.1363522,0.18664306,0.047515832,-0.025846712,0.016627423,0.26518464,-0.14093141,-0.03483192,0.61230266,3415
-0.110211395,-0.030713456,0.01317817,0.0146445595,0.035474345,0.051106784,0.1961634,-0.021380574,-0.032748297,0.02001898,0.09458189,-0.058499917,0.17702119,-0.031248014,-0.030853175,-0.15398866,-0.0046604387,0.052981727,-0.093217984,-0.12664054,-0.15405264,-0.07090188,0.31261697,1.6194632,-0.029564058,0.0830053,0.05169924,0.032135792,1.2308874,0.03402599,0.06762147,-0.00463273,-0.012871965,0.16583508,0.045590155,-0.4003247,-0.21380171,-0.10991212,0.121661514,0.056130428,0.050641857,0.17130885,0.059179693,0.12085351,0.088999994,-0.005523371,0.03649281,-0.09449305,0.018192435,0.032162182,-0.049839966,-0.097521104,-0.15349008,-0.017307155,0.00015640026,0.029070526,-0.10597591,0.0420199,-0.03246837,-0.010733284,0.011393046,-0.034067832,-0.07520538,-0.09111862,3416
0.3055386,-0.1578846,-0.051882938,0.024074573,0.45272726,-0.31374097,0.06500231,-0.038100854,0.34147185,0.42330068,0.3992377,-0.10413079,-0.1686693,0.2287133,-0.15759614,-0.04472328,-0.101752326,-0.28297272,-0.45332944,-0.044816524,-0.3546379,-0.07960191,-0.33198375,0.74208343,-0.183542,0.033706784,-0.20196684,-0.19394779,-1.3606434,-0.12295205,0.1896244,0.25576165,0.013378696,0.049415663,-0.21051688,0.5804295,-0.3571652,0.12017209,0.077492744,0.13799076,0.10484626,-0.47282928,0.15132855,-0.20404911,0.17754716,0.040049907,-0.3688695,0.08640598,0.066697165,-0.083117425,0.10490984,0.27628604,0.25422615,0.12131629,0.050022285,0.122564465,0.0027204528,0.12503536,0.027420178,0.04729724,0.32938975,-0.19824153,-0.019502528,0.4497179,3417
0.0919108,-0.05733028,0.0056985766,0.0861963,0.116680324,-0.16333374,0.059840113,0.005200781,0.097556695,0.16455941,0.12413342,0.04367031,-0.029943615,0.0138776265,-0.06833397,-0.06329657,-0.011997994,-0.08044273,-0.2841831,-0.12513608,-0.16464591,-0.012774363,-0.067264676,1.1712084,-0.075164445,-0.012157224,-0.02939065,-0.033639673,-1.8996309,-0.0079913195,0.046639565,0.046595242,0.00085750315,0.06795586,-0.040174097,0.0625664,-0.3627516,-0.023399472,0.05319485,0.10377077,0.15812829,-0.15381064,0.002221072,-0.028761007,0.13111511,-0.058411017,-0.19939898,0.037955035,0.12688744,-0.12502524,0.026485436,-0.012105741,-0.02425228,0.000359416,-0.031298727,-0.038838737,-0.12760827,0.12952447,-0.032878958,0.009628817,-0.0011213496,-0.060680714,-0.007916279,0.1469854,3418
0.056458846,-0.08014813,-0.09638062,0.029050846,0.22075239,-0.0012008138,0.1797384,-0.022710666,0.18365628,0.08678666,0.029490354,0.1365829,-0.07082535,0.089294955,0.053744018,-0.09354033,-0.046186697,-0.0766148,-0.2511464,-0.25713944,0.109234214,0.044081196,0.122903846,-0.450754,0.19320394,0.006518729,-0.015042331,0.034433357,1.5998534,0.009802604,-0.03316469,-0.17521629,0.17891228,0.07299329,0.04201013,-0.50704587,-0.10272831,-0.011773609,0.00031811,0.042391114,-0.05397851,0.055777557,0.19590433,-0.005958721,-0.057393134,0.0984198,-0.011385664,0.13964969,-0.042596366,-0.22873637,-0.053927973,-0.22864977,0.06616248,-0.25279486,0.13949575,0.027502105,0.0046402663,-0.14009695,0.1523745,-0.1707089,0.119447716,0.18773055,-0.10461561,-0.03818814,3503
0.042591922,-0.028779188,-0.007736318,0.028845873,-0.26064685,0.00854433,-0.059167355,0.050626412,0.08897728,-0.11928618,0.0057288352,-0.023737468,0.15753643,0.08350533,0.05406943,-0.07116704,-0.21148042,0.46282268,0.20902953,-0.06960258,0.09234871,0.0008086562,0.5601423,0.5171203,-0.16590369,-0.0015579239,0.079632595,0.27039853,-0.0027750432,0.059295945,0.08283122,-0.03946207,0.08324671,0.13996595,-0.032446325,-0.27988818,0.8864951,-0.1406312,0.48220217,0.0680809,-0.35967103,0.7692667,-0.008095289,0.21293165,0.10438667,-0.11408755,0.23224226,0.033073913,0.23191175,0.23724899,-0.14095551,0.3102807,-0.11082102,0.17963947,-0.052436225,-0.030414648,-0.24560003,0.22435871,-0.24018866,0.059471853,0.023675596,-0.10410021,-0.014525689,-0.524646,3504
-0.008056872,0.00799959,0.006624222,0.10656211,-0.009300273,-0.12983379,0.07788317,-0.035791803,-0.018078228,0.00882031,0.047074668,0.038049847,-0.070752695,-0.086085886,-0.25627303,0.014991276,0.20298523,-0.23106265,-0.31718087,0.07056952,-0.03441894,0.069795504,-0.034773074,1.2303385,0.025978783,0.085250035,0.027017858,-0.06470694,-2.7760818,-0.057183623,0.10093339,-0.10244188,-0.057220593,0.07489135,0.053366072,-0.16465849,-0.8424072,-0.16658835,-0.10795252,0.09194855,0.15231603,0.09763215,-0.0406619,0.016193017,0.06153831,0.022396734,-0.058420584,-0.10136406,0.08971155,-0.15384889,0.046812646,-0.084236346,-0.21045871,-0.03265968,-0.028286966,-0.014647599,0.05992724,0.017862175,-0.15714684,0.012785107,-0.038923584,-0.004645355,0.1301977,0.19104853,3506
-0.07347996,-0.063853696,-0.027761444,0.054659333,0.08085073,0.014448885,0.13464749,0.07567194,-0.033712946,-0.01168783,-0.0038098078,0.01558505,-0.0008920729,-0.037945952,-0.014279805,-0.12282544,0.022776205,-0.040547907,-0.13716769,-0.062996805,-9.877235e-05,-0.033994034,0.095345326,-0.5199757,0.059172347,0.022192053,-0.059625585,-0.035517354,0.26519385,-0.06556798,0.09669864,0.047106754,-0.054447785,0.09498581,0.008097188,-0.16208875,-0.2572816,-0.052079104,-0.012479126,-0.018568002,0.13922471,-0.04601066,0.090110935,-0.10527818,0.10378242,0.1578276,-0.08904156,-0.01498552,0.018157342,-0.11079983,-0.028536677,0.048198663,-0.005457759,0.0132410675,0.008374533,0.011513874,0.022222362,-0.017002206,-0.033259563,-0.03391189,0.10662963,-0.07238463,0.018064454,0.10391119,3508
-0.029250972,-0.0422635,-0.055204973,0.05185588,0.044398777,0.0041113533,0.1550304,0.047776744,-0.032273494,-0.017726526,0.0048726667,0.02538006,0.010579012,-0.020508219,-0.0246097,-0.0969952,-0.00075560436,-0.038175307,-0.050224923,-0.05779676,-0.0155319795,-0.060840413,0.051345102,-0.48776734,0.031354994,0.021377258,-0.04539145,0.020205997,0.45630416,-0.042858012,0.09387429,0.02050038,0.004184828,0.074209176,0.008519278,-0.15117241,-0.20447825,-0.072560154,-0.05263327,0.0067726453,0.13138571,0.023464479,0.07038593,-0.06877807,0.11006377,0.10488164,-0.091307454,0.0152307935,0.03151932,-0.065891035,-0.0567592,0.006818868,-0.009360045,-0.06602052,0.017402222,-0.031065084,0.017809138,-0.003980663,0.017851911,-0.007099159,0.04987271,-0.037374027,0.025319695,0.09403548,3509
